0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673,674,675,676,677,678,679,680,681,682,683,684,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,705,706,707,708,709,710,711,712,713,714,715,716,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,737,738,739,740,741,742,743,744,745,746,747,748,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,22,23,24,25,26,27,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,769,770,771,772,773,774,775,776,777,778,779,780,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,38,39,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,54,55,56,57,58,59,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,801,802,803,804,805,806,807,808,809,810,811,812,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,77,78,79,80,81,82,83,84,69,70,71,72,77,78,79,80,81,82,83,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,86,87,88,89,90,91,92,0,0,0,0,0,0,0,0,0,0,0,77,78,79,80,81,82,83,84,836,837,838,839,840,841,77,78,79,80,81,82,83,84,0,0,
0,0,0,0,0,0,0,0,0,0,0,109,110,111,112,113,114,115,116,101,102,103,104,109,110,111,112,113,114,115,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,118,119,120,121,122,123,124,0,0,0,0,0,0,0,0,0,0,0,109,110,111,112,113,114,115,116,868,869,870,871,872,873,109,110,111,112,113,114,115,116,0,0,
129,130,131,132,133,134,135,136,137,138,130,131,132,133,134,135,136,137,138,139,139,130,131,132,133,134,135,136,137,138,139,130,131,132,133,134,135,136,137,138,139,130,131,132,133,134,135,136,137,138,139,130,131,132,133,134,135,136,137,138,139,130,131,132,133,134,135,136,137,138,139,130,131,132,133,134,135,136,137,138,139,130,131,132,133,134,135,136,137,138,139,130,131,132,133,134,135,136,137,138,
161,162,163,164,165,166,167,168,169,170,162,163,164,165,166,167,168,169,170,171,171,162,163,164,165,166,167,168,169,170,171,162,163,164,165,166,167,168,169,170,171,162,163,164,165,166,167,168,169,170,171,162,163,164,165,166,167,168,169,170,171,162,163,164,165,166,167,168,169,170,171,162,163,164,165,166,167,168,169,170,171,162,163,164,165,166,167,168,169,170,171,162,163,164,165,166,167,168,169,170,
193,194,195,196,197,198,199,200,201,202,194,195,196,197,198,199,200,201,202,203,203,194,195,196,197,198,199,200,201,202,203,194,195,196,197,198,199,200,201,202,203,194,195,196,197,198,199,200,201,202,203,194,195,196,197,198,199,200,201,202,203,194,195,196,197,198,199,200,201,202,203,194,195,196,197,198,199,200,201,202,203,194,195,196,197,198,199,200,201,202,203,194,195,196,197,198,199,200,201,202

